,inning,over,ball,total_runs,player_dismissed,batsman cluster,bowler cluster,batting_team_Chennai Super Kings,batting_team_Delhi Capitals,batting_team_Kings XI Punjab,batting_team_Kolkata Knight Riders,batting_team_Mumbai Indians,batting_team_Rajasthan Royals,batting_team_Royal Challengers Bangalore,batting_team_Sunrisers Hyderabad,bowling_team_Chennai Super Kings,bowling_team_Delhi Capitals,bowling_team_Kings XI Punjab,bowling_team_Kolkata Knight Riders,bowling_team_Mumbai Indians,bowling_team_Rajasthan Royals,bowling_team_Royal Challengers Bangalore,bowling_team_Sunrisers Hyderabad
76908,2,20,2,1,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
76909,2,20,3,1,0,2.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
76910,2,20,4,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
76911,2,20,5,1,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
76912,2,20,6,1,0,2.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
76913,2,20,7,1,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
76939,1,5,1,2,1,12.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76940,1,5,2,1,0,12.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76942,1,5,4,0,0,14.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76943,1,5,5,0,0,14.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76944,1,5,6,0,0,14.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76951,1,7,1,1,0,12.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76952,1,7,2,0,0,14.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76953,1,7,3,0,0,14.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76954,1,7,4,0,0,14.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76955,1,7,5,0,0,14.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76956,1,7,6,2,0,14.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76957,1,8,1,1,0,12.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76958,1,8,2,0,0,14.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76959,1,8,3,1,0,14.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76960,1,8,4,1,0,12.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76961,1,8,5,0,0,14.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76962,1,8,6,1,0,14.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76963,1,9,1,6,0,14.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76964,1,9,2,4,0,14.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76965,1,9,3,1,0,14.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76966,1,9,4,1,0,12.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76967,1,9,5,0,0,14.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76968,1,9,6,1,0,14.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76975,1,11,1,4,0,14.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76976,1,11,2,1,0,14.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76977,1,11,3,1,0,12.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76978,1,11,4,0,0,14.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76979,1,11,5,6,0,14.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76980,1,11,6,1,0,14.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76981,1,12,1,1,0,14.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76982,1,12,2,2,0,12.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76983,1,12,3,0,0,14.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76984,1,12,4,1,0,14.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76985,1,12,5,2,0,12.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76986,1,12,6,1,0,12.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76987,1,12,7,1,0,14.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76994,1,14,1,2,0,12.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76995,1,14,2,1,0,12.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76997,1,14,4,6,0,12.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76998,1,14,5,1,0,12.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77000,1,15,1,1,0,0.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77001,1,15,2,0,1,12.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77002,1,15,3,0,0,0.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77003,1,15,4,0,0,0.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77004,1,15,5,1,0,0.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77005,1,15,6,1,0,8.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77006,1,16,1,1,0,8.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77007,1,16,2,1,0,8.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77008,1,16,3,1,0,0.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77009,1,16,4,1,0,8.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77010,1,16,5,1,0,0.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77011,1,16,6,1,0,8.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77012,1,16,7,1,0,8.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77013,1,16,8,1,0,0.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77014,1,17,1,1,0,0.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77015,1,17,2,1,0,8.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77016,1,17,3,1,0,0.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77017,1,17,4,0,0,8.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77018,1,17,5,1,0,8.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77019,1,17,6,0,0,0.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77020,1,18,1,0,0,8.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77021,1,18,2,1,0,8.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77022,1,18,3,4,0,0.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77023,1,18,4,4,0,0.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77024,1,18,5,4,0,0.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77025,1,18,6,4,0,0.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77032,1,20,1,1,0,8.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77033,1,20,2,0,0,0.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77034,1,20,3,1,0,0.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77035,1,20,4,6,0,8.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77036,1,20,5,6,0,8.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77037,1,20,6,4,0,8.0,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
77042,2,1,5,0,0,7.0,7.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77043,2,1,6,2,0,7.0,7.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77050,2,3,1,4,0,7.0,7.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77051,2,3,2,0,0,7.0,7.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77052,2,3,3,0,0,7.0,7.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77053,2,3,4,0,0,7.0,7.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77054,2,3,5,0,0,7.0,7.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77055,2,3,6,4,0,7.0,7.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77062,2,5,1,4,0,7.0,10.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77063,2,5,2,0,0,7.0,10.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77064,2,5,3,1,0,7.0,10.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77074,2,7,1,0,0,7.0,10.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77075,2,7,2,0,0,7.0,10.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77076,2,7,3,0,0,7.0,10.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77077,2,7,4,1,0,7.0,10.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77079,2,7,6,1,0,7.0,10.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77090,2,9,5,1,0,7.0,10.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77098,2,11,1,0,0,7.0,10.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77099,2,11,2,1,0,7.0,10.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77103,2,11,6,1,0,7.0,10.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77111,2,13,1,1,0,0.0,7.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77114,2,13,4,1,0,0.0,7.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77115,2,13,5,1,0,0.0,7.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77125,2,15,2,4,0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77126,2,15,3,2,0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77127,2,15,4,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77128,2,15,5,4,0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77129,2,15,6,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77136,2,17,1,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77137,2,17,2,1,0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77139,2,17,4,2,0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77140,2,17,5,1,0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77142,2,18,1,1,0,0.0,7.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77144,2,18,3,1,0,0.0,7.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77154,2,20,1,1,0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77155,2,20,2,6,0,9.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77156,2,20,3,2,0,9.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77157,2,20,4,4,0,9.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77177,1,4,2,1,0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77182,1,5,1,1,0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77183,1,5,2,1,0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77190,1,6,1,0,0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77191,1,6,2,0,0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77192,1,6,3,1,0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77196,1,7,1,1,0,0.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77199,1,7,4,4,0,0.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77200,1,7,5,1,0,0.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77212,1,9,3,1,0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77214,1,9,5,1,0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77215,1,9,6,1,0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77217,1,9,8,0,0,2.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77218,1,10,1,1,0,0.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77219,1,10,2,6,0,2.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77220,1,10,3,0,0,2.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77221,1,10,4,0,1,2.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77222,1,10,5,1,0,0.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77223,1,10,6,0,0,7.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77224,1,11,1,0,0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77225,1,11,2,1,0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77226,1,11,3,0,0,7.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77227,1,11,4,1,0,7.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77228,1,11,5,0,0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77229,1,11,6,1,0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77230,1,12,1,0,0,0.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77231,1,12,2,1,0,0.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77232,1,12,3,4,0,7.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77233,1,12,4,1,0,7.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77234,1,12,5,1,0,0.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77235,1,12,6,0,0,7.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77236,1,13,1,1,0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77237,1,13,2,0,0,7.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77238,1,13,3,1,0,7.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77239,1,13,4,1,0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77240,1,13,5,1,0,7.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77241,1,13,6,2,0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77242,1,14,1,4,0,7.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77243,1,14,2,1,0,7.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77244,1,14,3,1,0,0.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77245,1,14,4,1,0,7.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77246,1,14,5,1,0,0.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77247,1,14,6,1,0,7.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77248,1,15,1,1,0,7.0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77249,1,15,2,1,0,7.0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77250,1,15,3,0,0,0.0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77251,1,15,4,0,0,0.0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77252,1,15,5,1,0,0.0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77253,1,15,6,4,0,7.0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77254,1,15,7,2,0,7.0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77255,1,16,1,1,0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77256,1,16,2,0,0,7.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77257,1,16,3,4,0,7.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77258,1,16,4,0,0,7.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77259,1,16,5,1,0,7.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77260,1,16,6,4,0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77273,1,19,1,6,0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77274,1,19,2,4,0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77275,1,19,3,6,0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77276,1,19,4,2,0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77277,1,19,5,6,0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77278,1,19,6,0,0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
77292,2,2,1,0,0,7.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77293,2,2,2,4,0,7.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77294,2,2,3,4,0,7.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77295,2,2,4,0,0,7.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77296,2,2,5,1,0,7.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77297,2,2,6,0,0,14.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77307,2,4,1,0,0,7.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77308,2,4,2,4,0,7.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77309,2,4,3,0,0,7.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77310,2,4,4,2,0,7.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77311,2,4,5,0,0,7.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77312,2,4,6,0,0,7.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77313,2,5,1,0,0,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77314,2,5,2,1,0,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77315,2,5,3,1,0,7.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77316,2,5,4,2,0,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77317,2,5,5,0,0,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77318,2,5,6,0,0,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77319,2,6,1,0,1,7.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77320,2,6,2,0,0,9.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77321,2,6,3,1,0,9.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77322,2,6,4,0,0,14.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77323,2,6,5,4,0,14.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77324,2,6,6,6,0,14.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77325,2,7,1,0,0,9.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77326,2,7,2,0,0,9.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77327,2,7,3,1,0,9.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77328,2,7,4,1,0,14.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77329,2,7,5,1,0,9.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77330,2,7,6,0,0,14.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77331,2,8,1,1,0,9.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77332,2,8,2,0,0,14.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77333,2,8,3,1,0,14.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77334,2,8,4,0,0,9.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77335,2,8,5,2,0,9.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77336,2,8,6,1,0,9.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77337,2,9,1,6,0,9.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77338,2,9,2,0,0,9.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77339,2,9,3,1,0,9.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77340,2,9,4,1,0,14.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77341,2,9,5,1,0,9.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77342,2,9,6,1,0,14.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77343,2,10,1,4,0,14.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77344,2,10,2,1,0,14.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77345,2,10,3,6,0,9.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77346,2,10,4,1,0,9.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77347,2,10,5,0,1,14.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77348,2,10,6,4,0,14.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77349,2,11,1,0,0,9.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77350,2,11,2,4,0,9.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77351,2,11,3,4,0,9.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77352,2,11,4,0,0,9.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77353,2,11,5,2,0,9.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77354,2,11,6,1,0,9.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77355,2,12,1,1,0,9.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77356,2,12,2,0,0,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77357,2,12,3,1,0,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77358,2,12,4,0,0,9.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77359,2,12,5,1,0,9.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77360,2,12,6,4,0,14.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77361,2,13,1,1,0,9.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77362,2,13,2,0,0,14.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77363,2,13,3,0,0,14.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77364,2,13,4,0,1,14.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77365,2,13,5,0,0,12.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77366,2,13,6,1,0,12.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77374,2,15,2,1,0,12.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77376,2,15,4,1,0,12.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77378,2,15,6,1,0,12.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77379,2,16,1,1,0,12.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77392,2,18,2,6,0,4.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77393,2,18,3,0,1,4.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77394,2,18,4,1,0,13.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77396,2,18,6,0,0,13.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77401,2,19,5,1,0,13.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77403,2,20,1,0,0,13.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77404,2,20,2,4,0,13.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77405,2,20,3,0,0,13.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77406,2,20,4,0,0,13.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
77407,2,20,5,1,0,13.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
